,school,test,college,subject,style,direction,Remarks,polite,language,math,project
103,(10371)阜阳师范大学,统考,(007)计算机与信息工程学院,(085410)(专业学位)人工智能,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)数据结构
104,(10371)阜阳师范大学,统考,(007)计算机与信息工程学院,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)数据结构
105,(10371)阜阳师范大学,统考,(007)计算机与信息工程学院,(085405)(专业学位)软件工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)数据结构
106,(10878)安徽建筑大学,统考,(012)联合培养（中科院合肥物质科学研究院）,(085400)(专业学位)电子信息,全日制,(01)光学工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(909)数据结构
107,(10878)安徽建筑大学,统考,(005)电子与信息工程学院,(085404)(专业学位)计算机技术,全日制,(05)嵌入式系统,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(909)数据结构
108,(10878)安徽建筑大学,统考,(005)电子与信息工程学院,(085404)(专业学位)计算机技术,全日制,(04)物联网工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(909)数据结构
109,(10878)安徽建筑大学,统考,(005)电子与信息工程学院,(085404)(专业学位)计算机技术,全日制,(02)大数据与云计算,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(909)数据结构
110,(10878)安徽建筑大学,统考,(005)电子与信息工程学院,(085404)(专业学位)计算机技术,全日制,(01)虚拟现实工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(909)数据结构
111,(10878)安徽建筑大学,统考,(005)电子与信息工程学院,(085404)(专业学位)计算机技术,全日制,(03)智能信息处理,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(909)数据结构
112,(10445)山东师范大学,统考,(017)信息科学与工程学院,(085405)(专业学位)软件工程,全日制,(02)山东产业技术研究院科教融合专项,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(915)数据结构B
113,(10445)山东师范大学,统考,(017)信息科学与工程学院,(085405)(专业学位)软件工程,全日制,(01)普通计划,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(915)数据结构B
114,(10445)山东师范大学,统考,(017)信息科学与工程学院,(085404)(专业学位)计算机技术,全日制,(01)普通计划,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(915)数据结构B
115,(10441)山东中医药大学,统考,(014)青岛中医药科学院,(085400)(专业学位)电子信息,全日制,(05)医学智能装备研究,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)数据结构
116,(10445)山东师范大学,统考,(017)信息科学与工程学院,(085404)(专业学位)计算机技术,全日制,(02)山东产业技术研究院科教融合专项,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(915)数据结构B
117,(10441)山东中医药大学,统考,(014)青岛中医药科学院,(085400)(专业学位)电子信息,全日制,(02)医学图像处理与分析,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)数据结构
118,(10441)山东中医药大学,统考,(014)青岛中医药科学院,(085400)(专业学位)电子信息,全日制,(03)中医药智能化研究,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)数据结构
119,(10427)济南大学,统考,(913)网络环境智能计算技术重点实验室,(081200)计算机科学与技术,全日制,(05)网络空间数字安全（与泉城实验室联合招生）,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
120,(10441)山东中医药大学,统考,(014)青岛中医药科学院,(085400)(专业学位)电子信息,全日制,(04)医学信息工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)数据结构
121,(10429)青岛理工大学,统考,(005)信息与控制工程学院,(081200)计算机科学与技术,全日制,(03)网络与信息安全,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(813)数据结构
122,(10427)济南大学,统考,(913)网络环境智能计算技术重点实验室,(081200)计算机科学与技术,全日制,(04)移动计算与嵌入式设计,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
123,(10429)青岛理工大学,统考,(005)信息与控制工程学院,(081200)计算机科学与技术,全日制,(02)大数据分析与应用,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(813)数据结构
124,(10427)济南大学,统考,(913)网络环境智能计算技术重点实验室,(081200)计算机科学与技术,全日制,(03)网络计算与大数据分析,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
125,(10426)青岛科技大学,统考,(011)信息学院,(081200)计算机科学与技术,全日制,(05)人工智能与智能信息处理,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)数据结构
126,(10424)山东科技大学,统考,(006)计算机科学与工程学院,(081200)计算机科学与技术,全日制,(02)计算机软件与理论,本专业不招收同等学力考生。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(813)数据结构与操作系统
127,(10424)山东科技大学,统考,(006)计算机科学与工程学院,(081200)计算机科学与技术,全日制,(01)计算机系统结构,本专业不招收同等学力考生。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(813)数据结构与操作系统
128,(10424)山东科技大学,统考,(006)计算机科学与工程学院,(081200)计算机科学与技术,全日制,(03)计算机应用技术,本专业不招收同等学力考生。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(813)数据结构与操作系统
129,(10426)青岛科技大学,统考,(011)信息学院,(081200)计算机科学与技术,全日制,(03)数据通信与信息安全,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)数据结构
130,(10426)青岛科技大学,统考,(011)信息学院,(081200)计算机科学与技术,全日制,(02)工业信息化与产业大数据技术,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)数据结构
131,(10426)青岛科技大学,统考,(011)信息学院,(081200)计算机科学与技术,全日制,(04)集成电路设计与嵌入式系统,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)数据结构
