,school,test,college,subject,style,direction,Remarks,polite,language,math,project
10,(10284)南京大学,统考,(033)计算机科学与技术系,(081200)计算机科学与技术,全日制,(02)分布计算与并行处理,详细招生目录及说明、考试科目等请查询南京大学研究生招生网，拟招收推免生人数以最后确认录取人数为准，本专业最终录取人数根据教育部下达计划及实际录取推免人数进行相应的调整（可能增加或减少）,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
11,(10284)南京大学,统考,(033)计算机科学与技术系,(081200)计算机科学与技术,全日制,(05)软件可信性与质量保障,详细招生目录及说明、考试科目等请查询南京大学研究生招生网，拟招收推免生人数以最后确认录取人数为准，本专业最终录取人数根据教育部下达计划及实际录取推免人数进行相应的调整（可能增加或减少）,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
12,(10284)南京大学,统考,(033)计算机科学与技术系,(081200)计算机科学与技术,全日制,(03)计算机网络与体系结构,详细招生目录及说明、考试科目等请查询南京大学研究生招生网，拟招收推免生人数以最后确认录取人数为准，本专业最终录取人数根据教育部下达计划及实际录取推免人数进行相应的调整（可能增加或减少）,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
13,(10284)南京大学,统考,(033)计算机科学与技术系,(081200)计算机科学与技术,全日制,(08)计算理论与形式化方法,详细招生目录及说明、考试科目等请查询南京大学研究生招生网，拟招收推免生人数以最后确认录取人数为准，本专业最终录取人数根据教育部下达计划及实际录取推免人数进行相应的调整（可能增加或减少）,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
14,(10284)南京大学,统考,(033)计算机科学与技术系,(081200)计算机科学与技术,全日制,(06)软件分析与测试,详细招生目录及说明、考试科目等请查询南京大学研究生招生网，拟招收推免生人数以最后确认录取人数为准，本专业最终录取人数根据教育部下达计划及实际录取推免人数进行相应的调整（可能增加或减少）,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
15,(10284)南京大学,统考,(033)计算机科学与技术系,(081200)计算机科学与技术,全日制,(01)软件方法学与自动化,详细招生目录及说明、考试科目等请查询南京大学研究生招生网，拟招收推免生人数以最后确认录取人数为准，本专业最终录取人数根据教育部下达计划及实际录取推免人数进行相应的调整（可能增加或减少）,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
16,(10284)南京大学,统考,(033)计算机科学与技术系,(081200)计算机科学与技术,全日制,(04)系统软件与中间件,详细招生目录及说明、考试科目等请查询南京大学研究生招生网，拟招收推免生人数以最后确认录取人数为准，本专业最终录取人数根据教育部下达计划及实际录取推免人数进行相应的调整（可能增加或减少）,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
17,(10284)南京大学,统考,(073)集成电路学院,(085400)(专业学位)电子信息,全日制,(01)集成电路工程,详细招生目录及说明、考试科目等请查询南京大学研究生招生网，拟招收推免生人数以最后确认录取人数为准，本专业最终录取人数根据教育部下达计划及实际录取推免人数进行相应的调整（可能增加或减少）,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(851)信号与系统
18,(10284)南京大学,统考,(072)智能软件与工程学院,(085405)(专业学位)软件工程,全日制,(01)软件工程,详细招生目录及说明、考试科目等请查询南京大学研究生招生网，拟招收推免生人数以最后确认录取人数为准，本专业最终录取人数根据教育部下达计划及实际录取推免人数进行相应的调整（可能增加或减少）,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(842)数据结构、软件工程、操作系统和计算机网络
19,(10284)南京大学,统考,(034)现代工程与应用科学学院,(085400)(专业学位)电子信息,全日制,(10)非线性光学,详细招生目录及说明、考试科目等请查询南京大学研究生招生网，拟招收推免生人数以最后确认录取人数为准，本专业最终录取人数根据教育部下达计划及实际录取推免人数进行相应的调整（可能增加或减少）,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(869)光学原理
20,(10284)南京大学,统考,(034)现代工程与应用科学学院,(085400)(专业学位)电子信息,全日制,(09)量子光学,详细招生目录及说明、考试科目等请查询南京大学研究生招生网，拟招收推免生人数以最后确认录取人数为准，本专业最终录取人数根据教育部下达计划及实际录取推免人数进行相应的调整（可能增加或减少）,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(869)光学原理
21,(10284)南京大学,统考,(071)智能科学与技术学院,(085410)(专业学位)人工智能,全日制,(01)人工智能,详细招生目录及说明、考试科目等请查询南京大学研究生招生网，拟招收推免生人数以最后确认录取人数为准，本专业最终录取人数根据教育部下达计划及实际录取推免人数进行相应的调整（可能增加或减少）,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(855)数据结构、算法、人工智能、概率统计
