school,test,college,subject,style,direction,Remarks,polite,language,math,project
(10269)华东师范大学,统考,(160)软件工程学院,(085405)(专业学位)软件工程,全日制,(01)软件工程,全日制复试录取按方向排序：01方向招75，推免上限38；02方向招30，推免上限15。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(408)计算机学科专业基础
(10269)华东师范大学,统考,(160)软件工程学院,(085405)(专业学位)软件工程,非全日制,(00)不区分研究方向,全日制复试录取按方向排序：01方向招75，推免上限38；02方向招30，推免上限15。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(408)计算机学科专业基础
(10269)华东师范大学,统考,(135)计算机科学与技术学院,(085404)(专业学位)计算机技术,非全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(408)计算机学科专业基础
(10269)华东师范大学,统考,(137)通信与电子工程学院,(085403)(专业学位)集成电路工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(843)半导体与电子电路基础
(10269)华东师范大学,统考,(137)通信与电子工程学院,(085402)(专业学位)通信工程（含宽带网络、移动通信等）,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(901)数字电路
(10256)上海电力大学,统考,(080)计算机科学与技术学院,(085410)(专业学位)人工智能,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(840)数据结构
(10256)上海电力大学,统考,(080)计算机科学与技术学院,(085411)(专业学位)大数据技术与工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(840)数据结构
(10256)上海电力大学,统考,(070)数理学院,(085411)(专业学位)大数据技术与工程,全日制,(00)不区分研究方向,备注：主要研究方向为数据科学基础理论、大数据统计分析、数据挖掘与决策支持，即大数据技术与工程（数据科学与技术）。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(809)概率论与数理统计
(10269)华东师范大学,统考,(135)计算机科学与技术学院,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(408)计算机学科专业基础
(10256)上海电力大学,统考,(050)电子与信息工程学院,(085403)(专业学位)集成电路工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(851)电子技术综合（含模电与数电）
(10256)上海电力大学,统考,(080)计算机科学与技术学院,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(840)数据结构
(10256)上海电力大学,统考,(050)电子与信息工程学院,(085402)(专业学位)通信工程（含宽带网络、移动通信等）,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(851)电子技术综合（含模电与数电）
(10256)上海电力大学,统考,(050)电子与信息工程学院,(085401)(专业学位)新一代电子信息技术（含量子技术等）,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(850)信号与系统
(10256)上海电力大学,统考,(040)自动化工程学院,(085410)(专业学位)人工智能,全日制,(00)不区分研究方向,备注：主要研究方向为智能机器人和智能自主系统，即人工智能（机器人与智能系统）。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(830)自动控制原理
(10256)上海电力大学,统考,(040)自动化工程学院,(085406)(专业学位)控制工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(830)自动控制原理
(10264)上海海洋大学,统考,(019)上海市农业科学院,(085400)(专业学位)电子信息,全日制,(01)计算机技术方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(919)计算机基础综合
(10264)上海海洋大学,统考,(009)信息学院,(085400)(专业学位)电子信息,非全日制,(02)人工智能方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(929)人工智能基础综合
(10264)上海海洋大学,统考,(008)工程学院,(085400)(专业学位)电子信息,全日制,(03)控制工程方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(926)控制理论基础
(10269)华东师范大学,统考,(137)通信与电子工程学院,(085402)(专业学位)通信工程（含宽带网络、移动通信等）,非全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(901)数字电路
(10264)上海海洋大学,统考,(017)中国水产科学研究院,(085400)(专业学位)电子信息,全日制,(01)计算机技术方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(919)计算机基础综合
(10255)东华大学,统考,(015)计算机科学与技术学院,(085404)(专业学位)计算机技术,全日制,(02)软件工程,"备注要求请查看东华大学研究生招生网硕士招生专业目录,最终招生人数将根据教育部正式下达的招生规模及生源情况适当调整。拟招收推免生人数以推免生系统确认的录取人数为准，未用完的推免计划将用于统考招生。不招收同等学力学生。",(101)思想政治理论,(204)英语（二）,(302)数学（二）,(854)计算机及软件工程专业基础综合
(10255)东华大学,统考,(015)计算机科学与技术学院,(085404)(专业学位)计算机技术,全日制,(01)计算机技术,"备注要求请查看东华大学研究生招生网硕士招生专业目录,最终招生人数将根据教育部正式下达的招生规模及生源情况适当调整。拟招收推免生人数以推免生系统确认的录取人数为准，未用完的推免计划将用于统考招生。不招收同等学力学生。",(101)思想政治理论,(204)英语（二）,(302)数学（二）,(854)计算机及软件工程专业基础综合
(10264)上海海洋大学,统考,(009)信息学院,(085400)(专业学位)电子信息,全日制,(01)计算机技术方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(919)计算机基础综合
(10255)东华大学,统考,(011)理学院,(085400)(专业学位)电子信息,全日制,(02)集成电路设计,"备注要求请查看东华大学研究生招生网硕士招生专业目录,最终招生人数将根据教育部正式下达的招生规模及生源情况适当调整。拟招收推免生人数以推免生系统确认的录取人数为准，未用完的推免计划将用于统考招生。不招收同等学力学生。",(101)思想政治理论,(204)英语（二）,(302)数学（二）,(861)普通物理学
(10255)东华大学,统考,(011)理学院,(085400)(专业学位)电子信息,全日制,(03)集成电路工艺,"备注要求请查看东华大学研究生招生网硕士招生专业目录,最终招生人数将根据教育部正式下达的招生规模及生源情况适当调整。拟招收推免生人数以推免生系统确认的录取人数为准，未用完的推免计划将用于统考招生。不招收同等学力学生。",(101)思想政治理论,(204)英语（二）,(302)数学（二）,(861)普通物理学
(10255)东华大学,统考,(009)信息科学与技术学院,(085400)(专业学位)电子信息,非全日制,(01)控制工程,报考类别须选择定向就业。研究方向均以网报时填报的志愿为准，方向之间不可转录、调剂。最终招生人数将根据教育部正式下达的招生规模及生源情况适当调整。详见东华大学研究生招生网硕士招生专业目录。,(101)思想政治理论,(204)英语（二）,(301)数学（一）,(824)自动控制理论
(10357)安徽大学,统考,(029)联合培养（中科院合肥物质科学研究院）,(081200)计算机科学与技术,全日制,(02)机器学习,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10255)东华大学,统考,(009)信息科学与技术学院,(085400)(专业学位)电子信息,全日制,(01)控制工程,研究方向均以网报时填报的志愿为准，方向之间不可转录、调剂。最终招生人数将根据教育部正式下达的招生规模及生源情况适当调整。未用完的推免计划将用于统考招生。备注要求详见东华大学研究生招生网硕士招生专业目录。,(101)思想政治理论,(204)英语（二）,(301)数学（一）,(824)自动控制理论
(10255)东华大学,统考,(011)理学院,(085400)(专业学位)电子信息,全日制,(01)半导体功率器件,"备注要求请查看东华大学研究生招生网硕士招生专业目录,最终招生人数将根据教育部正式下达的招生规模及生源情况适当调整。拟招收推免生人数以推免生系统确认的录取人数为准，未用完的推免计划将用于统考招生。不招收同等学力学生。",(101)思想政治理论,(204)英语（二）,(302)数学（二）,(861)普通物理学
(10357)安徽大学,统考,(029)联合培养（中科院合肥物质科学研究院）,(081200)计算机科学与技术,全日制,(01)多模态大数据分析,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10255)东华大学,统考,(009)信息科学与技术学院,(085400)(专业学位)电子信息,非全日制,(02)电子与通信工程,报考类别须选择定向就业。研究方向均以网报时填报的志愿为准，方向之间不可转录、调剂。最终招生人数将根据教育部正式下达的招生规模及生源情况适当调整。详见东华大学研究生招生网硕士招生专业目录。,(101)思想政治理论,(204)英语（二）,(301)数学（一）,(836)信号与系统
(10255)东华大学,统考,(009)信息科学与技术学院,(085400)(专业学位)电子信息,全日制,(02)电子与通信工程,研究方向均以网报时填报的志愿为准，方向之间不可转录、调剂。最终招生人数将根据教育部正式下达的招生规模及生源情况适当调整。未用完的推免计划将用于统考招生。备注要求详见东华大学研究生招生网硕士招生专业目录。,(101)思想政治理论,(204)英语（二）,(301)数学（一）,(836)信号与系统
(10357)安徽大学,统考,(026)人工智能学院,(081200)计算机科学与技术,全日制,(03)图像处理与模式识别,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(026)人工智能学院,(081200)计算机科学与技术,全日制,(05)群体智能及进化优化,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(026)人工智能学院,(081200)计算机科学与技术,全日制,(04)生物信息处理,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(026)人工智能学院,(081200)计算机科学与技术,全日制,(06)深度学习及应用,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(024)物质科学与信息技术研究院,(081200)计算机科学与技术,全日制,(06)数据挖掘,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(026)人工智能学院,(081200)计算机科学与技术,全日制,(02)机器学习方法及应用,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(024)物质科学与信息技术研究院,(081200)计算机科学与技术,全日制,(04)生物信息学,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(024)物质科学与信息技术研究院,(081200)计算机科学与技术,全日制,(02)机器学习方法及应用,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(024)物质科学与信息技术研究院,(081200)计算机科学与技术,全日制,(05)知识图谱与认知决策,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(026)人工智能学院,(081200)计算机科学与技术,全日制,(01)智能计算方法与应用,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(024)物质科学与信息技术研究院,(081200)计算机科学与技术,全日制,(03)图像处理与识别,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(024)物质科学与信息技术研究院,(081200)计算机科学与技术,全日制,(01)进化计算与群体智能,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(023)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(14)物联网技术与应用,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(023)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(16)图像与视频理解,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(023)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(13)可信与容错芯片,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(023)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(09)生物信息处理,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(023)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(06)图像处理与识别,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(023)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(11)机器学习方法及应用,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(023)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(07)边缘计算,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(023)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(08)信息安全,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(023)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(05)服务计算,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(023)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(10)数据挖掘与推荐系统,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(023)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(12)计算机系统结构,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(023)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(04)智能软件,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(023)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(01)模式识别,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10357)安徽大学,统考,(023)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(03)智能计算方法与应用,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10359)合肥工业大学,统考,(010)微电子学院,(0812J1)集成电路与系统,全日制,(08)微波毫米波集成电路与器件,推免计划数暂按50%预估（不含非全），统考招生计划后期根据教育部下达计划数及实际接收推免数可能做相应调整。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(865)电子科学与技术综合
(10359)合肥工业大学,统考,(010)微电子学院,(0812J1)集成电路与系统,全日制,(05)半导体光电子器件与集成系统,推免计划数暂按50%预估（不含非全），统考招生计划后期根据教育部下达计划数及实际接收推免数可能做相应调整。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(865)电子科学与技术综合
(10359)合肥工业大学,统考,(010)微电子学院,(0812J1)集成电路与系统,全日制,(06)敏感材料与传感技术,推免计划数暂按50%预估（不含非全），统考招生计划后期根据教育部下达计划数及实际接收推免数可能做相应调整。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(865)电子科学与技术综合
(10357)安徽大学,统考,(023)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(02)网络安全,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
(10359)合肥工业大学,统考,(010)微电子学院,(0812J1)集成电路与系统,全日制,(09)多核芯片体系结构,推免计划数暂按50%预估（不含非全），统考招生计划后期根据教育部下达计划数及实际接收推免数可能做相应调整。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(865)电子科学与技术综合
(10359)合肥工业大学,统考,(010)微电子学院,(0812J1)集成电路与系统,全日制,(07)微电子机械系统设计与应用,推免计划数暂按50%预估（不含非全），统考招生计划后期根据教育部下达计划数及实际接收推免数可能做相应调整。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(865)电子科学与技术综合
(10359)合肥工业大学,统考,(010)微电子学院,(0812J1)集成电路与系统,全日制,(04)数字系统设计自动化,推免计划数暂按50%预估（不含非全），统考招生计划后期根据教育部下达计划数及实际接收推免数可能做相应调整。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(865)电子科学与技术综合
(10359)合肥工业大学,统考,(010)微电子学院,(0812J1)集成电路与系统,全日制,(02)可编程器件与系统设计,推免计划数暂按50%预估（不含非全），统考招生计划后期根据教育部下达计划数及实际接收推免数可能做相应调整。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(865)电子科学与技术综合
(10359)合肥工业大学,统考,(010)微电子学院,(0812J1)集成电路与系统,全日制,(01)嵌入式系统综合与测试,推免计划数暂按50%预估（不含非全），统考招生计划后期根据教育部下达计划数及实际接收推免数可能做相应调整。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(865)电子科学与技术综合
(10359)合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,全日制,(07)计算机系统结构,推免计划数暂按50%预估（不含非全），统考招生计划后期根据教育部下达计划数及实际接收推免数可能做相应调整。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10359)合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,全日制,(04)计算机图形学,推免计划数暂按50%预估（不含非全），统考招生计划后期根据教育部下达计划数及实际接收推免数可能做相应调整。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10359)合肥工业大学,统考,(010)微电子学院,(0812J1)集成电路与系统,全日制,(03)固体电子器件与工艺,推免计划数暂按50%预估（不含非全），统考招生计划后期根据教育部下达计划数及实际接收推免数可能做相应调整。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(865)电子科学与技术综合
(10359)合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,全日制,(03)情感计算与交互,推免计划数暂按50%预估（不含非全），统考招生计划后期根据教育部下达计划数及实际接收推免数可能做相应调整。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10359)合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,全日制,(06)计算机网络与信息安全,推免计划数暂按50%预估（不含非全），统考招生计划后期根据教育部下达计划数及实际接收推免数可能做相应调整。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10359)合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,全日制,(05)分布式实时系统,推免计划数暂按50%预估（不含非全），统考招生计划后期根据教育部下达计划数及实际接收推免数可能做相应调整。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10359)合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,全日制,(02)数据挖掘与智能计算,推免计划数暂按50%预估（不含非全），统考招生计划后期根据教育部下达计划数及实际接收推免数可能做相应调整。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10359)合肥工业大学,统考,(005)计算机与信息学院,(081200)计算机科学与技术,全日制,(01)数字媒体技术,推免计划数暂按50%预估（不含非全），统考招生计划后期根据教育部下达计划数及实际接收推免数可能做相应调整。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10270)上海师范大学,统考,(121)信息与机电工程学院,(085400)(专业学位)电子信息,全日制,(02)计算机技术,招收计算机科学、电子自动化类、应用数学等类本科生。本方向计划招生29人。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(408)计算机学科专业基础
(10270)上海师范大学,统考,(121)信息与机电工程学院,(085400)(专业学位)电子信息,全日制,(01)通信工程,招收通信工程、电子自动化类、计算数学类本科生。本方向计划招生23人。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(874)信号与系统
(10358)中国科学技术大学,统考,(168)研究生院科学岛分院,(081203)计算机应用技术,全日制,(00)不区分研究方向,招生计划后期可能根据教育部实际下达计划数、接收推免数、统考情况、学校及院系发展需要进行调整。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10361)安徽理工大学,统考,(008)计算机科学与工程学院,(081200)计算机科学与技术,全日制,(04)机器学习与计算机视觉,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(842)数据结构与C语言
(10361)安徽理工大学,统考,(008)计算机科学与工程学院,(081200)计算机科学与技术,全日制,(03)智能物联网,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(842)数据结构与C语言
(10361)安徽理工大学,统考,(008)计算机科学与工程学院,(081200)计算机科学与技术,全日制,(02)智能信息处理,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(842)数据结构与C语言
(10361)安徽理工大学,统考,(021)矿山智能技术与装备省部共建协同创新中心,(081200)计算机科学与技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(842)数据结构与C语言
(10361)安徽理工大学,统考,(018)联合培养（合肥综合性国家科学中心能源研究院）,(081200)计算机科学与技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(842)数据结构与C语言
(10361)安徽理工大学,统考,(008)计算机科学与工程学院,(081200)计算机科学与技术,全日制,(01)大数据与信息安全,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(842)数据结构与C语言
(10360)安徽工业大学,统考,(006)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(07)深度学习与智能交互,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(861)数据结构
(10360)安徽工业大学,统考,(006)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(06)图像处理与模式识别,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(861)数据结构
(10360)安徽工业大学,统考,(006)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(08)服务计算,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(861)数据结构
(10360)安徽工业大学,统考,(006)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(05)计算机网络与无线传感网络,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(861)数据结构
(10270)上海师范大学,统考,(121)信息与机电工程学院,(085400)(专业学位)电子信息,全日制,(03)控制工程,招收控制工程、自动化、计算机等相关专业本科生。本方向计划招生10人。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(874)信号与系统
(10360)安徽工业大学,统考,(006)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(01)算法理论,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(861)数据结构
(10360)安徽工业大学,统考,(006)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(04)数据仓库与数据挖掘,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(861)数据结构
(10360)安徽工业大学,统考,(006)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(03)可信软件与信息安全,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(861)数据结构
(10360)安徽工业大学,统考,(006)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(02)人工智能与认知科学,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(861)数据结构
(11065)青岛大学,统考,(026)计算机科学技术学院,(085412)(专业学位)网络与信息安全,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(910)数据结构
(11065)青岛大学,统考,(026)计算机科学技术学院,(085405)(专业学位)软件工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(910)数据结构
(11065)青岛大学,统考,(025)电子信息学院,(085401)(专业学位)新一代电子信息技术（含量子技术等）,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(837)电子线路（数电与模电）
(11065)青岛大学,统考,(024)自动化学院,(085406)(专业学位)控制工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(825)自动控制理论
(10434)山东农业大学,统考,(010)信息科学与工程学院,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(884)数据结构
(11065)青岛大学,统考,(026)计算机科学技术学院,(085404)(专业学位)计算机技术,非全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(910)数据结构
(10434)山东农业大学,统考,(010)信息科学与工程学院,(085401)(专业学位)新一代电子信息技术（含量子技术等）,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(809)信号与系统
(11065)青岛大学,统考,(026)计算机科学技术学院,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(910)数据结构
(10456)山东财经大学,统考,(015)计算机科学与技术学院,(085400)(专业学位)电子信息,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(809)计算机专业基础综合（数据结构、操作系统）
(10433)山东理工大学,统考,(012)物理与光电工程学院,(085408)(专业学位)光电信息工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(903)普通物理
(10431)齐鲁工业大学,统考,(010)数学与人工智能学部,(085410)(专业学位)人工智能,全日制,(04)智能机器人,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(872)数据结构
(10427)济南大学,统考,(713)信息科学与工程学院,(085402)(专业学位)通信工程（含宽带网络、移动通信等）,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(845)通信原理
(10433)山东理工大学,统考,(012)物理与光电工程学院,(085408)(专业学位)光电信息工程,非全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(903)普通物理
(10427)济南大学,统考,(713)信息科学与工程学院,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(847)算法与数据结构
(10427)济南大学,统考,(713)信息科学与工程学院,(085403)(专业学位)集成电路工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(846)数字电路
(10427)济南大学,统考,(712)自动化与电气工程学院,(085406)(专业学位)控制工程,非全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(841)自动控制原理
(10423)中国海洋大学,统考,(009)工程学院,(085406)(专业学位)控制工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(842)自动控制理论
(10430)山东建筑大学,统考,(012)理学院,(085408)(专业学位)光电信息工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(906)综合考试(光学、电磁学)
(10423)中国海洋大学,统考,(002)信息科学与工程学部,(085412)(专业学位)网络与信息安全,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(940)计算机网络与安全
(10423)中国海洋大学,统考,(002)信息科学与工程学部,(085411)(专业学位)大数据技术与工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(408)计算机学科专业基础
(10427)济南大学,统考,(712)自动化与电气工程学院,(085406)(专业学位)控制工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(841)自动控制原理
(10423)中国海洋大学,统考,(002)信息科学与工程学部,(085410)(专业学位)人工智能,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(408)计算机学科专业基础
(10426)青岛科技大学,统考,(011)信息学院,(085404)(专业学位)计算机技术,全日制,(04)软件工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(851)数据结构
